Country,ISO Code,id #,Latitude,Longitude,BCM,Avg. temp (K),Ellipticity,Detection freq.,Clear obs.,Type,Years,Tanggal (Date),anomaly,anomaly_score,efficiency,predicted_efficiency,status_efficiency
Indonesia,IDN,11454,1.371461,101.222525,9.387454856899364e-06,1806.0899461752715,1.4175,0.137931,0,upstream oil,2022,2022-12-08,1,0.13769645843012895,97.12215397606278,97.12719742399524,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,9.100827339842446e-06,1859.0603966144083,1.4175,0.137931,0,upstream oil,2022,2022-12-09,1,0.1551171628497951,97.68052123215985,97.6802294513917,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,8.553626112034527e-06,1885.406706171112,1.4175,0.137931,0,upstream oil,2022,2022-12-10,1,0.1372351595062241,97.99870445050767,97.99335536790224,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,7.875460246053263e-06,1804.024661953022,1.4175,0.137931,0,upstream oil,2022,2022-12-11,1,0.13631619562037678,97.2527005949249,97.2560193798619,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,9.727632417314176e-06,1822.2065004267836,1.4175,0.137931,0,upstream oil,2022,2022-12-12,1,0.14970940389371146,97.24930176253642,97.25090463814931,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,7.212725419830853e-06,1756.008972128958,1.4175,0.137931,0,upstream oil,2022,2022-12-13,1,0.0638643739258336,96.8388171793065,96.8799399337229,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,9.336424241256535e-06,1796.7277071680803,1.4175,0.137931,0,upstream oil,2022,2022-12-14,1,0.12283725728856937,97.03363464755515,97.02626359027482,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,8.891653076496377e-06,1894.935303341152,1.4175,0.137931,0,upstream oil,2022,2022-12-15,1,0.1354806234705337,98.06018772576188,98.05431179471803,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,7.003716118785582e-06,1815.6060664776924,1.4175,0.137931,0,upstream oil,2022,2022-12-16,1,0.14937184828839023,97.45568905289838,97.46162155397033,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,8.340541172363398e-06,1833.9534476865156,1.4175,0.137931,0,upstream oil,2022,2022-12-17,1,0.15805576427314677,97.50548035962882,97.51169852870336,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,6.949516219739339e-06,1800.5070789990484,1.4175,0.137931,0,upstream oil,2022,2022-12-18,1,0.13320027753826924,97.31011916801656,97.31768282796622,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,7.91983076943518e-06,1841.6826234684609,1.4175,0.137931,0,upstream oil,2022,2022-12-19,1,0.1551289430692409,97.62484315774108,97.62920588641066,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,8.546259253617114e-06,1819.9002964413971,1.4175,0.137931,0,upstream oil,2022,2022-12-20,1,0.15221477992724092,97.34437703905226,97.34913482587544,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,7.255160593463365e-06,1840.3915656839704,1.4175,0.137931,1,upstream oil,2022,2022-12-21,1,0.15697328358082607,97.67839959749337,97.67951700734666,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,6.272025798219392e-06,1829.6711377175643,1.4175,0.137931,0,upstream oil,2022,2022-12-22,1,0.15667458723074107,97.6695087973537,97.66897239409693,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,8.139406380995311e-06,1876.526006832433,1.4175,0.137931,0,upstream oil,2022,2022-12-23,1,0.14001954063576727,97.9513194302248,97.96038196452817,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,8.480826602263534e-06,1831.9065581257569,1.4175,0.137931,0,upstream oil,2022,2022-12-24,1,0.15586153714895407,97.47098292103122,97.47147087030588,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,7.890832288775004e-06,1796.8082087897856,1.4175,0.137931,0,upstream oil,2022,2022-12-25,1,0.12195401056991212,97.17899885902035,97.17167143443272,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,8.251478600409927e-06,1803.7414331866537,1.4175,0.137931,0,upstream oil,2022,2022-12-26,1,0.13691081751724754,97.21226647182554,97.22082827432054,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,8.087680104081283e-06,1760.6084536579851,1.4175,0.137931,0,upstream oil,2022,2022-12-27,1,0.07712058490282103,96.79731652617173,96.79561247235766,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,7.251805465772163e-06,1830.3980897485249,1.4175,0.137931,0,upstream oil,2022,2022-12-28,1,0.15638382168466136,97.57880035090803,97.57831604622339,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,1.020888577642418e-05,1823.7841766632696,1.4175,0.137931,0,upstream oil,2022,2022-12-29,1,0.15401214041198552,97.21695318899027,97.20936400072029,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,8.582991804894237e-06,1878.975063616925,1.4175,0.137931,0,upstream oil,2022,2022-12-30,1,0.13568079112930287,97.93145145567982,97.9296778729593,Sangat Baik
Indonesia,IDN,11454,1.371461,101.222525,7.842104918303177e-06,1784.9597017122094,1.4175,0.137931,0,upstream oil,2022,2022-12-31,1,0.11214007524638359,97.06538652529177,97.06908172142286,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.8896571147281813e-06,1822.6369839681777,1.65201,0.027027,0,upstream oil,2022,2022-01-01,1,0.10404345877153226,98.03740412820896,98.03546570425176,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.963012037288837e-06,1806.7112077883176,1.65201,0.027027,0,upstream oil,2022,2022-01-02,1,0.09559157038442201,97.8708108741543,97.8673068964121,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.9766540539696835e-06,1882.336341377012,1.65201,0.027027,0,upstream oil,2022,2022-01-03,1,0.0891198339142078,98.62569800837315,98.64435840103835,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.059060046291446e-06,1808.0349021478005,1.65201,0.027027,1,upstream oil,2022,2022-01-04,1,0.09778657233687771,97.87444301684886,97.87214491295565,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.8378918148625277e-06,1848.3509054796696,1.65201,0.027027,0,upstream oil,2022,2022-01-05,1,0.10145902006508034,98.29971987331045,98.29823747839647,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.3108765203763885e-06,1829.4383491152269,1.65201,0.027027,1,upstream oil,2022,2022-01-06,1,0.10796738054785854,98.06329583911463,98.06861106453842,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.5691352357914597e-06,1800.4133611794605,1.65201,0.027027,0,upstream oil,2022,2022-01-07,1,0.07780734128664618,97.84722008821545,97.84075361089265,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.958191335281219e-06,1867.5367208402624,1.65201,0.027027,0,upstream oil,2022,2022-01-08,1,0.09799463699343497,98.4795480748745,98.483381437329,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.2133092630698877e-06,1814.510055867439,1.65201,0.027027,0,upstream oil,2022,2022-01-09,1,0.10172685855145147,97.9237696323674,97.92789186160704,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.127025501617375e-06,1776.502143403536,1.65201,0.027027,0,upstream oil,2022,2022-01-10,1,0.08083784099883956,97.55231888387362,97.55612066609363,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.7785840646817288e-06,1766.0046691777766,1.65201,0.027027,0,upstream oil,2022,2022-01-11,1,0.06265747365529034,97.48218828530959,97.48139047563578,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.8185720524225065e-06,1805.3781048727976,1.65201,0.027027,0,upstream oil,2022,2022-01-12,1,0.09053671902308619,97.87192384348572,97.87227905334424,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.7709131672957645e-06,1884.1614638532403,1.65201,0.027027,0,upstream oil,2022,2022-01-13,1,0.07754117138739486,98.66452332180283,98.66147451234255,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.1564194009435785e-06,1880.0255155404047,1.65201,0.027027,0,upstream oil,2022,2022-01-14,1,0.08795725965105872,98.58461321530969,98.57894303496744,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.8349718874072208e-06,1810.8537250956128,1.65201,0.027027,0,upstream oil,2022,2022-01-15,1,0.09269270031179994,97.92504006221542,97.91854234113538,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.073821157781514e-06,1822.8987471632283,1.65201,0.027027,1,upstream oil,2022,2022-01-16,1,0.10796217420324511,98.02160535585413,98.02192041134941,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.0760243068397844e-06,1819.732711533316,1.65201,0.027027,0,upstream oil,2022,2022-01-17,1,0.10671824243576694,97.98972468464919,97.9917334264358,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.4926583123009286e-06,1789.3345440870416,1.65201,0.027027,0,upstream oil,2022,2022-01-18,1,0.08328521272207728,97.64407960964033,97.64310766750278,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.087774140858671e-06,1802.79555367096,1.65201,0.027027,1,upstream oil,2022,2022-01-19,1,0.09492300562221778,97.81917812262373,97.8178170564739,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.8178762964072653e-06,1870.344902356804,1.65201,0.027027,0,upstream oil,2022,2022-01-20,1,0.09304724060135489,98.52166139392732,98.5185950885614,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.6620899896248636e-06,1853.640744676056,1.65201,0.027027,0,upstream oil,2022,2022-01-21,1,0.09077538964694565,98.37019844779807,98.36824080162893,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.946366669253732e-06,1845.5627792263224,1.65201,0.027027,0,upstream oil,2022,2022-01-22,1,0.10629938394725852,98.26099112533785,98.2574053935002,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.983996710795693e-06,1789.2745377696465,1.65201,0.027027,0,upstream oil,2022,2022-01-23,1,0.08393176677768294,97.6943457066169,97.6952524347564,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.53250541746098e-06,1839.5292816689655,1.65201,0.027027,0,upstream oil,2022,2022-01-24,1,0.0973202782211754,98.24204227494356,98.23578369859405,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.841229580256235e-06,1766.0046691777766,1.65201,0.027027,0,upstream oil,2022,2022-01-25,1,0.06706855542668688,97.47592373375214,97.47742493041312,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.083957841076928e-06,1865.5027633718955,1.65201,0.027027,0,upstream oil,2022,2022-01-26,1,0.10139851324800986,98.44663184961126,98.44686978085099,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.884796155408322e-06,1845.0547907035768,1.65201,0.027027,0,upstream oil,2022,2022-01-27,1,0.10495287937564057,98.26206829149494,98.26086297785136,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.2450885978450267e-06,1788.9215333542825,1.65201,0.027027,0,upstream oil,2022,2022-01-28,1,0.0822570886767574,97.66470647375832,97.66967246505602,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.63851675198323e-06,1892.579563689928,1.65201,0.027027,0,upstream oil,2022,2022-01-29,1,0.0699387069133609,98.76194396170096,98.75968363683718,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.175059614690339e-06,1773.1389061068762,1.65201,0.027027,0,upstream oil,2022,2022-01-30,1,0.07795629797540388,97.51388309959974,97.5142296104255,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.231950335103624e-06,1854.5653855565129,1.65201,0.027027,0,upstream oil,2022,2022-01-31,1,0.09935487051604341,98.32245882205477,98.32402053533724,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.24217757992682e-06,1855.4356810920297,1.65201,0.027027,0,upstream oil,2022,2022-02-01,1,0.1014804124958823,98.33013905292762,98.33412161605365,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.6367164797235748e-06,1792.6162038004395,1.65201,0.027027,0,upstream oil,2022,2022-02-02,1,0.07103648240388938,97.76249039003203,97.73841942152785,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.088086559261571e-06,1834.6798949994225,1.65201,0.027027,0,upstream oil,2022,2022-02-03,1,0.11069042348853125,98.13799029406806,98.13822963467219,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.852055314172312e-06,1778.7156947024264,1.65201,0.027027,0,upstream oil,2022,2022-02-04,1,0.07502141180420313,97.60195141560703,97.59582449229711,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.675053930824155e-06,1766.0046691777766,1.65201,0.027027,0,upstream oil,2022,2022-02-05,1,0.059215948564626864,97.49254129869534,97.48874402494876,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.913237791327372e-06,1798.6290012351683,1.65201,0.027027,0,upstream oil,2022,2022-02-06,1,0.08742981830175278,97.79496623321896,97.7955582938722,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.7953525552084528e-06,1814.4227961986064,1.65201,0.027027,0,upstream oil,2022,2022-02-07,1,0.09504211541259894,97.96469270646521,97.96095359448404,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.233597171739149e-06,1858.5536355061545,1.65201,0.027027,0,upstream oil,2022,2022-02-08,1,0.10229880647128703,98.36217663788763,98.36593485928293,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.1357366783886395e-06,1838.3639521549053,1.65201,0.027027,0,upstream oil,2022,2022-02-09,1,0.1121142333063459,98.1700658537102,98.17154924131928,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.735951141831701e-06,1839.278760256292,1.65201,0.027027,0,upstream oil,2022,2022-02-10,1,0.10236921787163367,98.21919248837975,98.22120190808408,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.838741067136065e-06,1800.499912362851,1.65201,0.027027,0,upstream oil,2022,2022-02-11,1,0.08790319693345106,97.8211250169149,97.82385501255588,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.9211999310649752e-06,1817.454273536328,1.65201,0.027027,0,upstream oil,2022,2022-02-12,1,0.10068073281300938,97.98242274225677,97.97786141826607,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.9952018619313062e-06,1803.457237832356,1.65201,0.027027,0,upstream oil,2022,2022-02-13,1,0.09505788262474019,97.83505219213043,97.82652918177911,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.254151118345175e-06,1793.1305789317332,1.65201,0.027027,0,upstream oil,2022,2022-02-14,1,0.08342536210492701,97.70589067748281,97.70397035537928,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.178396027499618e-06,1815.2251892332224,1.65201,0.027027,0,upstream oil,2022,2022-02-15,1,0.10028773396526364,97.93441228958227,97.93894220514038,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.0249179018266338e-06,1838.6126026561485,1.65201,0.027027,0,upstream oil,2022,2022-02-16,1,0.11292061357702815,98.18363423637882,98.18591568623857,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.950016177940126e-06,1815.9623209979293,1.65201,0.027027,0,upstream oil,2022,2022-02-17,1,0.10031097270152406,97.96462159218528,97.96465299390195,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.5869091124048375e-06,1824.6820757479024,1.65201,0.027027,0,upstream oil,2022,2022-02-18,1,0.09522388754870803,98.08812984623854,98.07805268665099,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.322710680093773e-06,1860.3266875596755,1.65201,0.027027,0,upstream oil,2022,2022-02-19,1,0.10191861280815256,98.37099580758738,98.37503486830533,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.905261591702504e-06,1818.4782645236016,1.65201,0.027027,0,upstream oil,2022,2022-02-20,1,0.10061357529129605,97.99425648606577,97.99053592923488,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.385802954345682e-06,1789.3158370932003,1.65201,0.027027,0,upstream oil,2022,2022-02-21,1,0.08564550140372551,97.65457807549743,97.65671279590597,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.059655591017303e-06,1855.72554243382,1.65201,0.027027,0,upstream oil,2022,2022-02-22,1,0.10478149163434469,98.35128986523647,98.3508447610376,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.4926583123009286e-06,1845.3094068755663,1.65201,0.027027,0,upstream oil,2022,2022-02-23,1,0.1059548873321256,98.20382823752557,98.21496314568758,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.1581222087473205e-06,1847.507751613808,1.65201,0.027027,0,upstream oil,2022,2022-02-24,1,0.10697669749477207,98.25926529526335,98.25921116616992,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.6688424162848637e-06,1857.9090221915264,1.65201,0.027027,0,upstream oil,2022,2022-02-25,1,0.09328769288699085,98.41220598028679,98.40583483021804,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.8650986643791345e-06,1851.9871226335547,1.65201,0.027027,0,upstream oil,2022,2022-02-26,1,0.09906652597556748,98.33336135989764,98.33337257096993,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.971983009353997e-06,1837.010173414272,1.65201,0.027027,0,upstream oil,2022,2022-02-27,1,0.11330700125896542,98.17290343320732,98.17235453999048,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.802840572751288e-06,1906.0046691777768,1.65201,0.027027,0,upstream oil,2022,2022-02-28,1,0.0620500523169627,98.87976263450264,98.87532955495709,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.92207285609394e-06,1791.030763057208,1.65201,0.027027,0,upstream oil,2022,2022-03-01,1,0.08177691843848744,97.71810034496268,97.72266180336413,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.6844642173352805e-06,1815.480064430677,1.65201,0.027027,0,upstream oil,2022,2022-03-02,1,0.09005420930420488,97.98635422257324,97.98379587508734,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.013955191033333e-06,1869.8613719415123,1.65201,0.027027,0,upstream oil,2022,2022-03-03,1,0.09806504120064669,98.49721820031179,98.49671819661381,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.0695698074090664e-06,1840.9951894011217,1.65201,0.027027,0,upstream oil,2022,2022-03-04,1,0.11270147429550009,98.2029949132703,98.20284117692083,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.7715572263647097e-06,1862.53197536817,1.65201,0.027027,0,upstream oil,2022,2022-03-05,1,0.0978781404718646,98.44816403104522,98.4449168022639,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.4783170590340285e-06,1841.9461442115671,1.65201,0.027027,0,upstream oil,2022,2022-03-06,1,0.10934153070179065,98.17162973621227,98.17267015549443,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.027827475300744e-06,1884.096648468376,1.65201,0.027027,0,upstream oil,2022,2022-03-07,1,0.08537264174252629,98.63818373715368,98.64483735099476,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.8165328381454544e-06,1800.741789230613,1.65201,0.027027,0,upstream oil,2022,2022-03-08,1,0.08694796299898067,97.8257646084916,97.82818859585454,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.6214301458516876e-06,1882.9907653070115,1.65201,0.027027,0,upstream oil,2022,2022-03-09,1,0.07188054140950889,98.66776463848494,98.65921276673535,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.026970449575895e-06,1876.9895464399256,1.65201,0.027027,0,upstream oil,2022,2022-03-10,1,0.09345618099558961,98.56719841944167,98.56844330275773,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.9500546601676164e-06,1793.6445501797132,1.65201,0.027027,1,upstream oil,2022,2022-03-11,1,0.08302380171342455,97.74144003578037,97.73862929719185,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.2005416133582488e-06,1858.0779585238447,1.65201,0.027027,0,upstream oil,2022,2022-03-12,1,0.10336570730799627,98.36072542390262,98.3617273741499,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.978167521144253e-06,1834.498271549496,1.65201,0.027027,1,upstream oil,2022,2022-03-13,1,0.11053367786041951,98.14716596338054,98.14386108937273,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.7260437287759202e-06,1814.7742985086093,1.65201,0.027027,0,upstream oil,2022,2022-03-14,1,0.09234462514356995,97.97513861220851,97.97619157503335,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.413618117015197e-06,1769.9029975376563,1.65201,0.027027,0,upstream oil,2022,2022-03-15,1,0.07406902564593643,97.45766816367504,97.42731280075141,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.1171484871617365e-06,1800.6261906886705,1.65201,0.027027,0,upstream oil,2022,2022-03-16,1,0.09502466070962656,97.79454705817054,97.80102781639054,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.951586061119651e-06,1860.7885940842373,1.65201,0.027027,0,upstream oil,2022,2022-03-17,1,0.10272828066558448,98.41272733473042,98.41224438138896,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.0521014055243703e-06,1864.489113601896,1.65201,0.027027,0,upstream oil,2022,2022-03-18,1,0.10335276501587021,98.43968099546652,98.43900509249022,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.1263700540980217e-06,1828.6298023576103,1.65201,0.027027,0,upstream oil,2022,2022-03-19,1,0.11104239336710259,98.0736610181663,98.07590844733573,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.6696016613457072e-06,1864.5991491877917,1.65201,0.027027,0,upstream oil,2022,2022-03-20,1,0.09142214081864625,98.47903132574335,98.46900036413575,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.0504345053301595e-06,1869.0887719040716,1.65201,0.027027,0,upstream oil,2022,2022-03-21,1,0.09841283927284633,98.4858442685077,98.48287791773873,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.904535025901319e-06,1841.4170677296988,1.65201,0.027027,0,upstream oil,2022,2022-03-22,1,0.10778968932206134,98.22371717470686,98.21999723867482,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.134353252319622e-06,1810.7229923430195,1.65201,0.027027,0,upstream oil,2022,2022-03-23,1,0.09955217530185229,97.89379459819824,97.89672294172539,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.834909910476224e-06,1851.441563126324,1.65201,0.027027,0,upstream oil,2022,2022-03-24,1,0.09827203213697078,98.33092464021561,98.32918801540123,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.8674303057093169e-06,1853.0491339458367,1.65201,0.027027,0,upstream oil,2022,2022-03-25,1,0.09648187674079528,98.34374830888743,98.3406036951671,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.411734489638945e-06,1859.5927228400371,1.65201,0.027027,0,upstream oil,2022,2022-03-26,1,0.10261592570465944,98.35475377943648,98.3591921349745,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.3080478167194486e-06,1866.293783627855,1.65201,0.027027,0,upstream oil,2022,2022-03-27,1,0.09665378230243621,98.4321330546066,98.4397311920294,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.53250541746098e-06,1788.3289091605338,1.65201,0.027027,0,upstream oil,2022,2022-03-28,1,0.06671460911706212,97.73003854985923,97.71025351815726,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.290248956406931e-06,1818.157145589976,1.65201,0.027027,0,upstream oil,2022,2022-03-29,1,0.10360838955552787,97.95254656025907,97.94864547135597,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.994902563325401e-06,1769.552922078703,1.65201,0.027027,0,upstream oil,2022,2022-03-30,1,0.07756610544138465,97.49603896445448,97.49307677660076,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.8425911004394007e-06,1862.1495305202136,1.65201,0.027027,0,upstream oil,2022,2022-03-31,1,0.10046476729473047,98.43723619515819,98.43624960291736,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.7708214303561143e-06,1828.573768498462,1.65201,0.027027,0,upstream oil,2022,2022-04-01,1,0.10269960132058015,98.10865554194902,98.10037892389522,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.78475735529679e-06,1851.0831616521864,1.65201,0.027027,1,upstream oil,2022,2022-04-02,1,0.09835040341607026,98.3323558809922,98.32941929608575,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.8493712484645725e-06,1784.355912991121,1.65201,0.027027,0,upstream oil,2022,2022-04-03,1,0.0747427970629922,97.65862200506476,97.6570480052972,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.742026961608316e-06,1885.0389989170333,1.65201,0.027027,0,upstream oil,2022,2022-04-04,1,0.07626228932283718,98.6761872930095,98.66338041455566,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.6874261683989269e-06,1794.202798416102,1.65201,0.027027,0,upstream oil,2022,2022-04-05,1,0.07438029484619746,97.77328536732112,97.75969053262257,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.7628508614892537e-06,1863.1143848311624,1.65201,0.027027,0,upstream oil,2022,2022-04-06,1,0.0964799386427247,98.4548587621627,98.44550420407673,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.090208751409647e-06,1840.1329251590157,1.65201,0.027027,0,upstream oil,2022,2022-04-07,1,0.11250469215477271,98.19230837644919,98.19581724540195,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.024605415169258e-06,1829.3741719643604,1.65201,0.027027,0,upstream oil,2022,2022-04-08,1,0.11013913085510191,98.09128117812668,98.09721290113578,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.1460086601491984e-06,1826.5490654463504,1.65201,0.027027,0,upstream oil,2022,2022-04-09,1,0.10774444361474528,98.05088978844859,98.05555157200999,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.9966505665690557e-06,1813.672463851712,1.65201,0.027027,0,upstream oil,2022,2022-04-10,1,0.10147962483284412,97.93705958186021,97.93729602360243,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.6989288793944236e-06,1881.3365353693036,1.65201,0.027027,0,upstream oil,2022,2022-04-11,1,0.0784288300903545,98.64347246575359,98.6340149746934,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.131266585885885e-06,1836.446118380105,1.65201,0.027027,0,upstream oil,2022,2022-04-12,1,0.11389968834487918,98.15133452521246,98.15102283276336,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.7714180349993518e-06,1791.581915615414,1.65201,0.027027,0,upstream oil,2022,2022-04-13,1,0.07491075942036374,97.73867735265421,97.73439755237126,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,2.1677940133558517e-06,1822.5660621065567,1.65201,0.027027,0,upstream oil,2022,2022-04-14,1,0.10641195473984011,98.00888121972999,98.01907210297566,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.7327164983832226e-06,1840.4965351298797,1.65201,0.027027,0,upstream oil,2022,2022-04-15,1,0.10209063382113859,98.23169370146047,98.22757386637153,Sangat Baik
Indonesia,IDN,11449,1.283383,101.084174,1.8475611966369177e-06,1867.427854028363,1.65201,0.027027,0,upstream oil,2022,2022-04-16,1,0.0942234945724672,98.48952242061995,98.48773635398624,Sangat Baik
